filename,label,width,height,top,left
train/19569.png,2.0,14.0,30.0,3.0,40.0
train/19570.png,1.0,23.0,41.0,7.0,39.0
train/19570.png,4.0,24.0,41.0,9.0,60.0
train/19570.png,8.0,23.0,41.0,5.0,85.0
train/19571.png,6.0,15.0,35.0,3.0,33.0
train/19571.png,5.0,15.0,35.0,1.0,46.0
train/19572.png,1.0,5.0,22.0,7.0,26.0
train/19572.png,1.0,5.0,22.0,6.0,31.0
train/19572.png,5.0,8.0,22.0,5.0,36.0
train/19573.png,3.0,26.0,57.0,9.0,62.0
train/19573.png,3.0,13.0,57.0,7.0,88.0
train/19574.png,1.0,6.0,17.0,2.0,15.0
train/19575.png,1.0,9.0,18.0,3.0,19.0
train/19576.png,6.0,28.0,56.0,13.0,68.0
train/19576.png,1.0,17.0,56.0,16.0,99.0
train/19577.png,6.0,9.0,20.0,4.0,25.0
train/19577.png,2.0,8.0,20.0,4.0,31.0
train/19578.png,1.0,10.0,38.0,24.0,1.0
train/19578.png,7.0,21.0,38.0,22.0,13.0
train/19578.png,8.0,22.0,38.0,23.0,40.0
train/19579.png,2.0,17.0,37.0,9.0,40.0
train/19579.png,6.0,15.0,37.0,6.0,57.0
train/19580.png,9.0,22.0,39.0,16.0,63.0
train/19581.png,2.0,11.0,24.0,9.0,34.0
train/19581.png,1.0,9.0,24.0,10.0,41.0
train/19581.png,4.0,8.0,24.0,10.0,50.0
train/19582.png,3.0,6.0,14.0,11.0,34.0
train/19582.png,1.0,4.0,14.0,12.0,41.0
train/19582.png,7.0,6.0,14.0,12.0,46.0
train/19583.png,7.0,13.0,18.0,3.0,28.0
train/19584.png,1.0,5.0,16.0,1.0,14.0
train/19584.png,9.0,9.0,16.0,1.0,20.0
train/19585.png,1.0,5.0,13.0,1.0,13.0
train/19586.png,1.0,12.0,33.0,25.0,51.0
train/19586.png,3.0,18.0,33.0,17.0,64.0
train/19586.png,6.0,20.0,33.0,1.0,83.0
train/19587.png,1.0,6.0,24.0,5.0,26.0
train/19587.png,3.0,8.0,24.0,4.0,32.0
train/19588.png,9.0,7.0,14.0,2.0,15.0
train/19588.png,2.0,5.0,14.0,1.0,22.0
train/19589.png,7.0,16.0,27.0,10.0,43.0
train/19589.png,8.0,12.0,27.0,10.0,54.0
train/19589.png,8.0,16.0,27.0,11.0,63.0
train/19590.png,1.0,22.0,66.0,8.0,2.0
train/19590.png,6.0,21.0,66.0,8.0,29.0
train/19591.png,2.0,19.0,38.0,5.0,44.0
train/19591.png,1.0,8.0,38.0,11.0,69.0
train/19592.png,2.0,5.0,13.0,2.0,14.0
train/19592.png,2.0,4.0,13.0,1.0,21.0
train/19592.png,8.0,5.0,13.0,1.0,25.0
train/19593.png,6.0,26.0,31.0,10.0,70.0
train/19593.png,7.0,23.0,31.0,44.0,70.0
train/19594.png,1.0,14.0,55.0,3.0,48.0
train/19594.png,1.0,11.0,55.0,6.0,60.0
train/19594.png,3.0,24.0,55.0,4.0,69.0
train/19595.png,8.0,6.0,11.0,6.0,26.0
train/19595.png,4.0,6.0,11.0,7.0,31.0
train/19596.png,3.0,49.0,88.0,31.0,125.0
train/19596.png,6.0,44.0,88.0,34.0,176.0
train/19596.png,2.0,48.0,88.0,35.0,227.0
train/19597.png,2.0,34.0,57.0,2.0,33.0
train/19597.png,4.0,32.0,57.0,5.0,67.0
train/19597.png,7.0,16.0,57.0,1.0,94.0
train/19598.png,5.0,49.0,89.0,46.0,144.0
train/19598.png,4.0,52.0,89.0,40.0,187.0
train/19598.png,2.0,54.0,89.0,53.0,224.0
train/19599.png,3.0,7.0,19.0,6.0,29.0
train/19599.png,3.0,8.0,19.0,7.0,38.0
train/19600.png,1.0,25.0,66.0,9.0,68.0
train/19600.png,9.0,33.0,66.0,13.0,89.0
train/19601.png,3.0,27.0,40.0,21.0,80.0
train/19602.png,9.0,11.0,22.0,6.0,26.0
train/19603.png,1.0,7.0,19.0,2.0,16.0
train/19603.png,6.0,10.0,19.0,3.0,23.0
train/19604.png,5.0,7.0,12.0,2.0,14.0
train/19604.png,9.0,8.0,12.0,2.0,21.0
train/19605.png,2.0,34.0,49.0,9.0,45.0
train/19605.png,4.0,33.0,49.0,11.0,80.0
train/19606.png,2.0,9.0,17.0,9.0,29.0
train/19606.png,7.0,8.0,17.0,10.0,40.0
train/19607.png,1.0,11.0,34.0,8.0,36.0
train/19607.png,5.0,14.0,34.0,7.0,45.0
train/19608.png,3.0,48.0,71.0,13.0,110.0
train/19608.png,10.0,51.0,71.0,17.0,160.0
train/19609.png,3.0,66.0,111.0,18.0,95.0
train/19609.png,4.0,66.0,111.0,13.0,159.0
train/19610.png,1.0,10.0,20.0,3.0,27.0
train/19610.png,6.0,10.0,20.0,3.0,34.0
train/19611.png,4.0,17.0,30.0,21.0,58.0
train/19612.png,9.0,20.0,40.0,4.0,36.0
train/19612.png,3.0,22.0,40.0,5.0,56.0
train/19613.png,1.0,21.0,32.0,52.0,176.0
train/19613.png,10.0,22.0,32.0,53.0,186.0
train/19613.png,1.0,12.0,32.0,53.0,207.0
train/19614.png,5.0,25.0,51.0,16.0,104.0
train/19614.png,5.0,30.0,51.0,42.0,128.0
train/19615.png,8.0,23.0,39.0,5.0,75.0
train/19615.png,2.0,18.0,39.0,27.0,96.0
train/19615.png,3.0,21.0,39.0,47.0,108.0
train/19616.png,1.0,7.0,12.0,1.0,10.0
train/19616.png,8.0,8.0,12.0,1.0,17.0
train/19616.png,7.0,7.0,12.0,1.0,24.0
train/19616.png,1.0,10.0,12.0,1.0,31.0
train/19617.png,8.0,12.0,25.0,12.0,40.0
train/19617.png,8.0,15.0,25.0,10.0,50.0
train/19618.png,8.0,15.0,30.0,19.0,50.0
train/19618.png,9.0,19.0,30.0,21.0,63.0
train/19618.png,1.0,13.0,30.0,22.0,81.0
train/19619.png,4.0,11.0,40.0,13.0,53.0
train/19619.png,1.0,9.0,40.0,15.0,65.0
train/19620.png,2.0,20.0,37.0,6.0,27.0
train/19620.png,6.0,15.0,37.0,5.0,45.0
train/19620.png,8.0,22.0,37.0,6.0,60.0
train/19621.png,1.0,11.0,30.0,23.0,146.0
train/19621.png,2.0,15.0,30.0,23.0,154.0
train/19621.png,6.0,13.0,30.0,23.0,168.0
train/19622.png,2.0,36.0,53.0,10.0,59.0
train/19622.png,10.0,24.0,53.0,9.0,94.0
train/19623.png,1.0,16.0,34.0,10.0,48.0
train/19623.png,7.0,12.0,34.0,3.0,66.0
train/19623.png,10.0,25.0,34.0,4.0,80.0
train/19624.png,9.0,29.0,51.0,1.0,37.0
train/19625.png,4.0,14.0,30.0,1.0,30.0
train/19625.png,10.0,16.0,30.0,1.0,47.0
train/19626.png,2.0,7.0,16.0,11.0,43.0
train/19626.png,6.0,9.0,16.0,12.0,50.0
train/19626.png,1.0,10.0,16.0,12.0,55.0
train/19627.png,3.0,12.0,20.0,1.0,16.0
train/19627.png,1.0,7.0,20.0,1.0,28.0
train/19627.png,10.0,11.0,20.0,1.0,36.0
train/19628.png,1.0,12.0,28.0,62.0,161.0
train/19628.png,7.0,16.0,28.0,58.0,169.0
train/19628.png,1.0,10.0,28.0,57.0,183.0
train/19629.png,3.0,19.0,37.0,27.0,91.0
train/19629.png,9.0,18.0,37.0,25.0,111.0
train/19630.png,3.0,12.0,29.0,7.0,34.0
train/19631.png,4.0,22.0,31.0,3.0,26.0
train/19631.png,1.0,18.0,31.0,4.0,49.0
train/19632.png,3.0,19.0,61.0,16.0,62.0
train/19632.png,10.0,24.0,61.0,15.0,81.0
train/19633.png,3.0,21.0,26.0,40.0,57.0
train/19633.png,2.0,22.0,26.0,21.0,77.0
train/19633.png,7.0,20.0,26.0,11.0,94.0
train/19634.png,9.0,12.0,22.0,1.0,19.0
train/19634.png,6.0,12.0,22.0,1.0,32.0
train/19635.png,2.0,22.0,51.0,10.0,51.0
train/19635.png,7.0,15.0,51.0,11.0,73.0
train/19636.png,2.0,9.0,20.0,3.0,24.0
train/19636.png,7.0,8.0,20.0,3.0,31.0
train/19637.png,8.0,15.0,25.0,22.0,35.0
train/19637.png,8.0,13.0,25.0,22.0,50.0
train/19638.png,2.0,6.0,15.0,9.0,20.0
train/19638.png,10.0,4.0,15.0,8.0,28.0
train/19638.png,3.0,6.0,15.0,9.0,33.0
train/19639.png,2.0,15.0,26.0,8.0,31.0
train/19640.png,8.0,22.0,43.0,5.0,42.0
train/19640.png,4.0,22.0,43.0,6.0,62.0
train/19641.png,7.0,10.0,16.0,8.0,27.0
train/19641.png,5.0,10.0,16.0,8.0,37.0
train/19642.png,2.0,10.0,22.0,6.0,29.0
train/19642.png,4.0,9.0,22.0,8.0,42.0
train/19643.png,4.0,9.0,15.0,8.0,29.0
train/19643.png,4.0,12.0,15.0,7.0,39.0
train/19644.png,10.0,12.0,20.0,3.0,27.0
train/19645.png,9.0,23.0,51.0,31.0,323.0
train/19645.png,8.0,19.0,51.0,29.0,344.0
train/19645.png,9.0,27.0,51.0,21.0,362.0
train/19646.png,1.0,11.0,59.0,25.0,89.0
train/19646.png,6.0,20.0,59.0,26.0,100.0
train/19647.png,2.0,9.0,23.0,16.0,39.0
train/19647.png,3.0,6.0,23.0,15.0,47.0
train/19647.png,1.0,5.0,23.0,15.0,52.0
train/19648.png,3.0,36.0,72.0,6.0,54.0
train/19648.png,10.0,39.0,72.0,7.0,86.0
train/19649.png,1.0,30.0,81.0,25.0,123.0
train/19649.png,8.0,44.0,81.0,33.0,156.0
train/19650.png,5.0,29.0,46.0,4.0,34.0
train/19651.png,8.0,18.0,34.0,6.0,33.0
train/19651.png,3.0,20.0,34.0,5.0,54.0
train/19652.png,7.0,22.0,39.0,15.0,58.0
train/19652.png,5.0,24.0,39.0,14.0,77.0
train/19652.png,4.0,21.0,39.0,15.0,100.0
train/19653.png,5.0,21.0,40.0,19.0,57.0
train/19653.png,1.0,21.0,40.0,12.0,78.0
train/19654.png,2.0,14.0,34.0,14.0,42.0
train/19654.png,8.0,15.0,34.0,12.0,58.0
train/19655.png,9.0,16.0,19.0,4.0,24.0
train/19656.png,7.0,13.0,24.0,4.0,25.0
train/19657.png,9.0,11.0,19.0,1.0,19.0
train/19657.png,1.0,8.0,19.0,2.0,31.0
train/19658.png,7.0,9.0,17.0,4.0,20.0
train/19658.png,3.0,8.0,17.0,5.0,30.0
train/19659.png,1.0,19.0,43.0,18.0,62.0
train/19659.png,7.0,26.0,43.0,18.0,78.0
train/19659.png,6.0,28.0,43.0,10.0,102.0
train/19660.png,7.0,13.0,26.0,2.0,26.0
train/19660.png,3.0,14.0,26.0,2.0,39.0
train/19661.png,4.0,17.0,40.0,4.0,36.0
train/19661.png,9.0,16.0,40.0,2.0,52.0
train/19662.png,5.0,17.0,37.0,25.0,116.0
train/19662.png,7.0,20.0,37.0,25.0,130.0
train/19662.png,2.0,24.0,37.0,26.0,147.0
train/19663.png,5.0,39.0,63.0,4.0,44.0
train/19663.png,2.0,42.0,63.0,5.0,82.0
train/19664.png,5.0,14.0,32.0,94.0,124.0
train/19664.png,8.0,16.0,32.0,102.0,138.0
train/19664.png,10.0,17.0,32.0,105.0,151.0
train/19665.png,1.0,7.0,18.0,18.0,39.0
train/19665.png,1.0,9.0,18.0,17.0,46.0
train/19665.png,1.0,7.0,18.0,16.0,54.0
train/19666.png,7.0,10.0,23.0,12.0,34.0
train/19666.png,3.0,11.0,23.0,13.0,43.0
train/19667.png,4.0,6.0,22.0,1.0,22.0
train/19667.png,3.0,6.0,22.0,1.0,30.0
train/19667.png,7.0,5.0,22.0,1.0,37.0
train/19668.png,4.0,12.0,25.0,7.0,30.0
train/19668.png,6.0,8.0,25.0,9.0,42.0
train/19669.png,3.0,20.0,51.0,10.0,65.0
train/19669.png,4.0,25.0,51.0,14.0,90.0
train/19670.png,1.0,9.0,29.0,6.0,29.0
train/19670.png,1.0,9.0,29.0,7.0,38.0
train/19670.png,4.0,13.0,29.0,10.0,47.0
train/19671.png,2.0,9.0,16.0,6.0,17.0
train/19671.png,1.0,6.0,16.0,5.0,27.0
train/19672.png,5.0,15.0,23.0,2.0,22.0
train/19672.png,8.0,13.0,23.0,2.0,37.0
train/19673.png,3.0,14.0,25.0,12.0,32.0
train/19673.png,1.0,8.0,25.0,11.0,45.0
train/19673.png,8.0,10.0,25.0,6.0,54.0
train/19674.png,1.0,11.0,24.0,2.0,23.0
train/19674.png,3.0,10.0,24.0,1.0,35.0
train/19674.png,3.0,11.0,24.0,2.0,48.0
train/19674.png,3.0,13.0,24.0,2.0,60.0
train/19675.png,2.0,16.0,32.0,5.0,30.0
train/19675.png,8.0,16.0,32.0,5.0,48.0
train/19676.png,1.0,5.0,26.0,10.0,36.0
train/19676.png,5.0,9.0,26.0,10.0,44.0
train/19676.png,6.0,11.0,26.0,12.0,55.0
train/19677.png,7.0,26.0,33.0,21.0,56.0
train/19677.png,9.0,17.0,33.0,18.0,80.0
train/19677.png,6.0,26.0,33.0,14.0,96.0
train/19678.png,1.0,7.0,20.0,3.0,20.0
train/19678.png,1.0,7.0,20.0,3.0,29.0
train/19679.png,4.0,18.0,30.0,4.0,25.0
train/19679.png,3.0,17.0,30.0,3.0,41.0
train/19680.png,7.0,17.0,22.0,16.0,58.0
train/19680.png,10.0,23.0,22.0,14.0,89.0
train/19681.png,5.0,13.0,25.0,20.0,67.0
train/19681.png,6.0,14.0,25.0,21.0,81.0
train/19682.png,5.0,9.0,17.0,5.0,21.0
train/19682.png,3.0,8.0,17.0,3.0,31.0
train/19683.png,9.0,16.0,29.0,3.0,27.0
train/19683.png,3.0,19.0,29.0,2.0,42.0
train/19684.png,2.0,17.0,36.0,1.0,31.0
train/19684.png,7.0,21.0,36.0,1.0,53.0
train/19684.png,5.0,18.0,36.0,1.0,74.0
train/19685.png,1.0,11.0,26.0,5.0,29.0
train/19686.png,7.0,6.0,18.0,4.0,24.0
train/19687.png,1.0,10.0,31.0,32.0,57.0
train/19687.png,8.0,17.0,31.0,24.0,69.0
train/19687.png,2.0,18.0,31.0,15.0,88.0
train/19688.png,9.0,13.0,25.0,46.0,95.0
train/19688.png,5.0,13.0,25.0,49.0,106.0
train/19688.png,5.0,15.0,25.0,49.0,118.0
train/19689.png,3.0,20.0,59.0,43.0,89.0
train/19689.png,10.0,20.0,59.0,39.0,110.0
train/19689.png,5.0,22.0,59.0,30.0,128.0
train/19690.png,2.0,15.0,23.0,3.0,21.0
train/19690.png,1.0,9.0,23.0,3.0,35.0
train/19691.png,9.0,21.0,40.0,4.0,32.0
train/19691.png,5.0,16.0,40.0,6.0,51.0
train/19692.png,4.0,38.0,57.0,22.0,125.0
train/19692.png,2.0,32.0,57.0,50.0,162.0
train/19692.png,1.0,26.0,57.0,68.0,200.0
train/19693.png,5.0,26.0,42.0,14.0,46.0
train/19693.png,4.0,24.0,42.0,13.0,80.0
train/19694.png,2.0,16.0,36.0,8.0,36.0
train/19694.png,7.0,15.0,36.0,3.0,49.0
train/19695.png,1.0,6.0,23.0,1.0,22.0
train/19695.png,4.0,8.0,23.0,1.0,27.0
train/19696.png,2.0,21.0,32.0,14.0,55.0
train/19696.png,7.0,14.0,32.0,15.0,71.0
train/19696.png,1.0,16.0,32.0,14.0,84.0
train/19697.png,2.0,26.0,76.0,18.0,82.0
train/19698.png,2.0,19.0,26.0,4.0,23.0
train/19698.png,2.0,20.0,26.0,3.0,40.0
train/19699.png,1.0,14.0,25.0,7.0,32.0
train/19699.png,1.0,11.0,25.0,9.0,42.0
train/19700.png,3.0,12.0,27.0,8.0,32.0
train/19700.png,5.0,15.0,27.0,8.0,43.0
train/19701.png,1.0,12.0,24.0,5.0,28.0
train/19701.png,3.0,17.0,24.0,5.0,40.0
train/19702.png,1.0,5.0,15.0,8.0,32.0
train/19702.png,6.0,9.0,15.0,7.0,37.0
train/19703.png,6.0,13.0,22.0,3.0,21.0
train/19703.png,4.0,10.0,22.0,4.0,34.0
train/19704.png,2.0,16.0,35.0,10.0,41.0
train/19704.png,3.0,16.0,35.0,8.0,56.0
train/19705.png,5.0,6.0,12.0,6.0,24.0
train/19705.png,4.0,5.0,12.0,6.0,31.0
train/19706.png,3.0,16.0,21.0,4.0,26.0
train/19706.png,1.0,11.0,21.0,4.0,45.0
train/19707.png,5.0,15.0,25.0,2.0,29.0
train/19708.png,2.0,13.0,31.0,15.0,112.0
train/19708.png,7.0,12.0,31.0,15.0,123.0
train/19708.png,8.0,18.0,31.0,14.0,130.0
train/19709.png,8.0,25.0,40.0,9.0,41.0
train/19710.png,5.0,16.0,18.0,7.0,19.0
train/19710.png,5.0,16.0,18.0,7.0,33.0
train/19711.png,1.0,13.0,31.0,10.0,51.0
train/19711.png,6.0,14.0,31.0,9.0,65.0
train/19711.png,4.0,22.0,31.0,7.0,78.0
train/19712.png,2.0,14.0,27.0,21.0,123.0
train/19712.png,3.0,15.0,27.0,17.0,132.0
train/19712.png,3.0,13.0,27.0,16.0,144.0
train/19713.png,5.0,12.0,27.0,6.0,25.0
train/19713.png,4.0,12.0,27.0,3.0,37.0
train/19714.png,2.0,23.0,44.0,6.0,43.0
train/19714.png,3.0,28.0,44.0,6.0,64.0
train/19714.png,1.0,27.0,44.0,2.0,88.0
train/19715.png,2.0,22.0,41.0,10.0,43.0
train/19715.png,6.0,23.0,41.0,12.0,68.0
train/19716.png,9.0,11.0,46.0,6.0,44.0
train/19716.png,1.0,11.0,46.0,6.0,53.0
train/19717.png,2.0,11.0,29.0,4.0,32.0
train/19717.png,2.0,12.0,29.0,3.0,44.0
train/19718.png,4.0,23.0,32.0,14.0,63.0
train/19718.png,7.0,18.0,32.0,18.0,77.0
train/19718.png,10.0,23.0,32.0,21.0,90.0
train/19719.png,4.0,15.0,33.0,6.0,30.0
train/19719.png,2.0,15.0,33.0,4.0,42.0
train/19719.png,10.0,13.0,33.0,5.0,55.0
train/19720.png,3.0,17.0,40.0,3.0,35.0
train/19720.png,5.0,19.0,40.0,5.0,50.0
train/19721.png,2.0,23.0,45.0,1.0,39.0
train/19721.png,6.0,27.0,45.0,1.0,60.0
train/19722.png,3.0,12.0,21.0,1.0,20.0
train/19722.png,2.0,10.0,21.0,1.0,32.0
train/19723.png,2.0,33.0,52.0,51.0,25.0
train/19723.png,2.0,29.0,52.0,46.0,62.0
train/19723.png,2.0,27.0,52.0,38.0,102.0
train/19724.png,3.0,18.0,47.0,10.0,59.0
train/19724.png,8.0,21.0,47.0,11.0,79.0
train/19725.png,9.0,15.0,30.0,2.0,32.0
train/19726.png,3.0,10.0,21.0,7.0,25.0
train/19726.png,2.0,9.0,21.0,5.0,36.0
train/19727.png,1.0,5.0,12.0,1.0,14.0
train/19727.png,6.0,8.0,12.0,2.0,20.0
train/19727.png,1.0,5.0,12.0,2.0,27.0
train/19728.png,1.0,11.0,35.0,4.0,32.0
train/19728.png,8.0,19.0,35.0,1.0,43.0
train/19729.png,1.0,8.0,17.0,4.0,17.0
train/19729.png,1.0,6.0,17.0,4.0,25.0
train/19729.png,1.0,7.0,17.0,4.0,32.0
train/19730.png,1.0,11.0,42.0,5.0,45.0
train/19730.png,2.0,22.0,42.0,4.0,57.0
train/19731.png,2.0,8.0,24.0,8.0,27.0
train/19731.png,10.0,12.0,24.0,8.0,36.0
train/19732.png,2.0,29.0,63.0,8.0,58.0
train/19732.png,4.0,30.0,63.0,10.0,94.0
train/19733.png,2.0,14.0,29.0,6.0,32.0
train/19733.png,6.0,15.0,29.0,6.0,45.0
train/19733.png,6.0,17.0,29.0,5.0,61.0
train/19734.png,4.0,23.0,39.0,14.0,54.0
train/19734.png,5.0,24.0,39.0,15.0,78.0
train/19735.png,1.0,6.0,11.0,2.0,10.0
train/19735.png,8.0,7.0,11.0,1.0,15.0
train/19735.png,5.0,8.0,11.0,1.0,23.0
train/19736.png,1.0,9.0,21.0,9.0,33.0
train/19736.png,2.0,11.0,21.0,8.0,42.0
train/19736.png,6.0,13.0,21.0,9.0,51.0
train/19737.png,4.0,19.0,40.0,3.0,34.0
train/19737.png,9.0,15.0,40.0,2.0,52.0
train/19738.png,2.0,11.0,26.0,4.0,41.0
train/19738.png,2.0,10.0,26.0,6.0,52.0
train/19738.png,9.0,11.0,26.0,8.0,61.0
train/19739.png,4.0,31.0,38.0,5.0,37.0
train/19740.png,5.0,21.0,28.0,6.0,30.0
train/19740.png,8.0,20.0,28.0,4.0,52.0
train/19741.png,4.0,30.0,45.0,6.0,40.0
train/19741.png,8.0,29.0,45.0,6.0,68.0
train/19742.png,6.0,8.0,26.0,7.0,40.0
train/19742.png,10.0,8.0,26.0,11.0,48.0
train/19743.png,4.0,18.0,27.0,11.0,38.0
train/19743.png,6.0,16.0,27.0,9.0,51.0
train/19743.png,6.0,14.0,27.0,7.0,64.0
train/19744.png,8.0,10.0,17.0,10.0,37.0
train/19744.png,4.0,10.0,17.0,9.0,45.0
train/19745.png,2.0,22.0,36.0,31.0,98.0
train/19745.png,6.0,20.0,36.0,32.0,124.0
train/19745.png,5.0,20.0,36.0,33.0,146.0
train/19746.png,1.0,19.0,40.0,12.0,52.0
train/19746.png,4.0,15.0,40.0,19.0,69.0
train/19746.png,4.0,24.0,40.0,19.0,86.0
train/19747.png,2.0,11.0,35.0,7.0,37.0
train/19748.png,2.0,18.0,41.0,1.0,34.0
train/19748.png,3.0,16.0,41.0,1.0,52.0
train/19749.png,8.0,22.0,49.0,14.0,60.0
train/19749.png,10.0,24.0,49.0,10.0,75.0
train/19750.png,3.0,11.0,30.0,6.0,33.0
train/19751.png,7.0,23.0,40.0,7.0,35.0
train/19752.png,1.0,26.0,73.0,28.0,117.0
train/19752.png,6.0,44.0,73.0,31.0,165.0
train/19752.png,6.0,46.0,73.0,26.0,226.0
train/19753.png,6.0,22.0,45.0,3.0,35.0
train/19753.png,1.0,10.0,45.0,6.0,65.0
train/19753.png,3.0,15.0,45.0,5.0,81.0
train/19754.png,8.0,34.0,55.0,51.0,135.0
train/19754.png,8.0,34.0,55.0,25.0,149.0
train/19755.png,5.0,21.0,42.0,15.0,53.0
train/19755.png,2.0,18.0,42.0,22.0,71.0
train/19756.png,2.0,14.0,33.0,19.0,64.0
train/19756.png,3.0,15.0,33.0,16.0,80.0
train/19756.png,3.0,15.0,33.0,14.0,95.0
train/19757.png,2.0,10.0,16.0,2.0,12.0
train/19757.png,3.0,8.0,16.0,2.0,22.0
train/19758.png,3.0,6.0,18.0,2.0,17.0
train/19759.png,2.0,21.0,34.0,14.0,55.0
train/19759.png,3.0,17.0,34.0,15.0,75.0
train/19759.png,10.0,18.0,34.0,14.0,94.0
train/19760.png,6.0,15.0,22.0,13.0,57.0
train/19761.png,5.0,8.0,13.0,1.0,13.0
train/19761.png,1.0,5.0,13.0,1.0,22.0
train/19761.png,7.0,7.0,13.0,1.0,28.0
train/19762.png,6.0,29.0,66.0,19.0,88.0
train/19762.png,2.0,33.0,66.0,21.0,119.0
train/19763.png,4.0,25.0,52.0,11.0,72.0
train/19763.png,3.0,22.0,52.0,17.0,95.0
train/19764.png,2.0,21.0,39.0,10.0,43.0
train/19764.png,4.0,24.0,39.0,6.0,65.0
train/19764.png,8.0,22.0,39.0,5.0,86.0
train/19765.png,1.0,6.0,14.0,10.0,29.0
train/19765.png,1.0,4.0,14.0,10.0,34.0
train/19765.png,1.0,7.0,14.0,10.0,38.0
train/19766.png,1.0,30.0,67.0,27.0,106.0
train/19766.png,4.0,23.0,67.0,25.0,137.0
train/19766.png,6.0,23.0,67.0,25.0,160.0
train/19767.png,6.0,46.0,67.0,77.0,158.0
train/19767.png,5.0,43.0,67.0,74.0,198.0
train/19767.png,1.0,39.0,67.0,69.0,234.0
train/19768.png,1.0,18.0,70.0,13.0,69.0
train/19768.png,2.0,30.0,70.0,11.0,89.0
train/19769.png,3.0,33.0,57.0,31.0,117.0
train/19769.png,2.0,27.0,57.0,19.0,148.0
train/19770.png,2.0,8.0,20.0,6.0,26.0
train/19770.png,5.0,10.0,20.0,2.0,34.0
train/19771.png,3.0,23.0,35.0,5.0,39.0
train/19772.png,1.0,15.0,40.0,3.0,33.0
train/19772.png,7.0,23.0,40.0,2.0,48.0
train/19772.png,8.0,22.0,40.0,4.0,67.0
train/19773.png,8.0,31.0,59.0,49.0,108.0
train/19773.png,2.0,38.0,59.0,32.0,135.0
train/19773.png,10.0,27.0,59.0,12.0,170.0
train/19774.png,7.0,8.0,21.0,3.0,22.0
train/19774.png,7.0,9.0,21.0,3.0,31.0
train/19775.png,2.0,24.0,58.0,8.0,61.0
train/19775.png,6.0,28.0,58.0,9.0,83.0
train/19776.png,2.0,13.0,30.0,6.0,31.0
train/19776.png,4.0,12.0,30.0,4.0,44.0
train/19776.png,1.0,12.0,30.0,3.0,54.0
train/19776.png,2.0,11.0,30.0,1.0,66.0
train/19777.png,3.0,27.0,44.0,5.0,41.0
train/19777.png,5.0,24.0,44.0,5.0,64.0
train/19777.png,2.0,24.0,44.0,7.0,86.0
train/19778.png,1.0,8.0,22.0,8.0,29.0
train/19778.png,2.0,10.0,22.0,8.0,36.0
train/19779.png,8.0,13.0,29.0,2.0,26.0
train/19779.png,1.0,11.0,29.0,3.0,39.0
train/19780.png,5.0,10.0,24.0,10.0,31.0
train/19780.png,3.0,10.0,24.0,7.0,43.0
train/19781.png,1.0,20.0,37.0,16.0,50.0
train/19781.png,3.0,19.0,37.0,17.0,64.0
train/19781.png,1.0,24.0,37.0,16.0,78.0
train/19782.png,3.0,12.0,26.0,6.0,26.0
train/19782.png,7.0,10.0,26.0,6.0,39.0
train/19783.png,1.0,12.0,26.0,1.0,19.0
train/19783.png,3.0,12.0,26.0,1.0,27.0
train/19783.png,2.0,13.0,26.0,1.0,35.0
train/19784.png,2.0,25.0,44.0,4.0,37.0
train/19784.png,10.0,25.0,44.0,2.0,61.0
train/19785.png,7.0,18.0,32.0,4.0,31.0
train/19785.png,1.0,10.0,32.0,5.0,51.0
train/19786.png,3.0,11.0,25.0,8.0,31.0
train/19786.png,2.0,13.0,25.0,6.0,44.0
train/19787.png,6.0,22.0,57.0,17.0,65.0
train/19787.png,8.0,23.0,57.0,15.0,84.0
train/19788.png,3.0,8.0,20.0,4.0,21.0
train/19788.png,4.0,9.0,20.0,5.0,29.0
train/19789.png,4.0,23.0,33.0,8.0,31.0
train/19789.png,6.0,18.0,33.0,8.0,56.0
train/19790.png,8.0,10.0,16.0,12.0,26.0
train/19790.png,4.0,7.0,16.0,11.0,34.0
train/19791.png,5.0,19.0,44.0,41.0,117.0
train/19791.png,2.0,15.0,44.0,42.0,134.0
train/19791.png,5.0,12.0,44.0,38.0,151.0
train/19792.png,9.0,33.0,53.0,8.0,62.0
train/19793.png,8.0,19.0,43.0,9.0,48.0
train/19793.png,3.0,22.0,43.0,9.0,63.0
train/19793.png,9.0,16.0,43.0,15.0,86.0
train/19794.png,2.0,12.0,22.0,7.0,25.0
train/19794.png,9.0,11.0,22.0,6.0,38.0
train/19794.png,2.0,12.0,22.0,6.0,50.0
train/19794.png,10.0,14.0,22.0,8.0,65.0
train/19795.png,1.0,7.0,21.0,20.0,55.0
train/19795.png,3.0,10.0,21.0,17.0,62.0
train/19795.png,3.0,11.0,21.0,17.0,73.0
train/19796.png,1.0,11.0,35.0,6.0,35.0
train/19796.png,1.0,11.0,35.0,7.0,47.0
train/19796.png,8.0,14.0,35.0,4.0,58.0
train/19797.png,8.0,10.0,28.0,2.0,24.0
train/19798.png,1.0,11.0,23.0,36.0,140.0
train/19798.png,1.0,11.0,23.0,34.0,154.0
train/19798.png,9.0,15.0,23.0,34.0,167.0
train/19799.png,5.0,14.0,35.0,8.0,41.0
train/19799.png,3.0,14.0,35.0,10.0,57.0
train/19800.png,7.0,22.0,65.0,14.0,69.0
train/19800.png,2.0,25.0,65.0,14.0,92.0
train/19801.png,1.0,4.0,16.0,5.0,22.0
